id,run,version,trial,condition,Stress_duration,total_con_stress_dur,total_noc_stress_dur,rt,Target,First_correct,Feedback,Button_pressed,initial_aversiveness
3,2,5,17,bas,5.0164848297,80.65,76.22,1016.4440509,1,TRUE,Positive,[1],0
3,2,5,18,noc,4.8179944005,80.65,76.22,817.9000051,3,TRUE,Positive,[3],0
3,2,5,19,con,6.2835904978,80.65,76.22,783.5508517,1,TRUE,Positive,[1],0
3,2,5,20,noc,7.7830329987,80.65,76.22,782.9963733,2,FALSE,Negative,[2],0
3,2,5,21,con,6.2846333778,80.65,76.22,784.5442686,3,TRUE,Positive,[3],0
3,2,5,22,bas,5.0015382669,80.65,76.22,1001.4370751,1,TRUE,Positive,[1],0
3,2,5,23,noc,5.0008159536,80.65,76.22,NA,3,TRUE,Positive,[],0
3,2,5,24,con,6.4329945798,80.65,76.22,932.9571993,2,TRUE,Positive,[2],0
3,2,5,25,con,9.5170106119,80.65,76.22,NA,1,FALSE,Negative,[],0
3,2,5,26,noc,7.7995718226,80.65,76.22,799.538973,3,FALSE,Negative,[3],0
3,2,5,27,con,5.7328984853,80.65,76.22,732.8607272,3,TRUE,Positive,[3],0
3,2,5,28,con,6.7501169558,80.65,76.22,750.0784425,1,TRUE,Positive,[1],0
3,2,5,29,noc,7.8178048546,80.65,76.22,817.7104592,1,FALSE,Negative,[1],0
3,2,5,30,noc,4.7513682609,80.65,76.22,751.2655587,2,TRUE,Positive,[2],0
3,3,5,1,noc,7.9672451844,79.09,76.64,967.2081814,3,FALSE,Negative,[3],0
3,3,5,2,con,6.3337491764,79.09,76.64,833.7201026,3,TRUE,Positive,[3],0
3,3,5,3,con,5.4163220921,79.09,76.64,916.2930183,1,TRUE,Positive,[1],0
3,3,5,4,noc,7.8662983989,79.09,76.64,866.264039,2,FALSE,Negative,[2],0
3,3,5,5,bas,4.9180432973,79.09,76.64,917.9413503,3,TRUE,Positive,[3],0
3,3,5,6,bas,4.9668906354,79.09,76.64,966.8324878,1,TRUE,Positive,[1],0
3,3,5,7,con,5.7509162958,79.09,76.64,750.8283193,1,TRUE,Positive,[1],0
3,3,5,8,con,6.4169749305,79.09,76.64,916.9379275,3,TRUE,Positive,[3],0
3,3,5,9,con,6.2501802008,79.09,76.64,750.146596,2,TRUE,Positive,[2],0
3,3,5,10,noc,4.7997387136,79.09,76.64,799.7013331,2,TRUE,Positive,[2],0
3,3,5,11,noc,4.8796678038,79.09,76.64,879.6470368,1,TRUE,Positive,[1],0
3,3,5,12,con,6.3332579429,79.09,76.64,833.219052,1,TRUE,Positive,[1],0
3,3,5,13,bas,4.8830890696,79.09,76.64,883.049046,3,TRUE,Positive,[3],0
3,3,5,14,noc,7.9130331686,79.09,76.64,913.0124017,2,FALSE,Negative,[2],0
3,3,5,15,noc,8.0000011328,79.09,76.64,999.9652625,3,FALSE,Negative,[3],0
3,3,5,16,bas,4.984051336,79.09,76.64,983.9799731,2,TRUE,Positive,[2],0
3,3,5,17,con,6.4513869512,79.09,76.64,951.2884024,3,TRUE,Positive,[3],0
3,3,5,18,bas,4.8165841337,79.09,76.64,816.5448652,2,TRUE,Positive,[2],0
3,3,5,19,noc,7.7834056716,79.09,76.64,783.3660256,1,FALSE,Negative,[1],0
3,3,5,20,noc,4.7674630489,79.09,76.64,767.2701048,1,TRUE,Positive,[1],0
3,3,5,21,noc,4.8164134668,79.09,76.64,816.38175,3,TRUE,Positive,[3],0
3,3,5,22,con,6.3165367472,79.09,76.64,816.4978563,1,TRUE,Positive,[1],0
3,3,5,23,con,6.2175650903,79.09,76.64,717.4910844,3,TRUE,Positive,[3],0
3,3,5,24,con,6.330503486,79.09,76.64,830.4804536,2,TRUE,Positive,[2],0
3,3,5,25,noc,7.9856488832,79.09,76.64,985.6182991,2,FALSE,Negative,[2],0
3,3,5,26,con,6.517411981,79.09,76.64,767.3368423,2,TRUE,Positive,[2],0
3,3,5,27,noc,4.8172890783,79.09,76.64,817.2547184,1,TRUE,Positive,[1],0
3,3,5,28,con,10.750671623,79.09,76.64,NA,2,FALSE,Negative,[],0
3,3,5,29,noc,5.047500505,79.09,76.64,1047.479738,3,TRUE,Positive,[3],0
3,3,5,30,bas,4.8011365203,79.09,76.64,801.056473,1,TRUE,Positive,[1],0
3,4,5,1,bas,4.9506614283,76,76.47,950.6210271,1,TRUE,Positive,[1],0
3,4,5,2,noc,4.9834849638,76,76.47,983.4483384,3,TRUE,Positive,[3],0
3,4,5,3,con,6.3340905101,76,76.47,834.0221678,2,TRUE,Positive,[2],0
3,4,5,4,noc,7.8329103791,76,76.47,832.8782847,3,FALSE,Negative,[3],0
3,4,5,5,con,5.3500346431,76,76.47,849.9946195,1,TRUE,Positive,[1],0
3,4,5,6,con,5.832933034,76,76.47,832.8854588,1,TRUE,Positive,[1],0
3,4,5,7,noc,4.83314599,76,76.47,833.1138956,2,TRUE,Positive,[2],0
3,4,5,8,noc,7.8802942115,76,76.47,880.2734445,3,FALSE,Negative,[3],0
3,4,5,9,noc,5.0167544229,76,76.47,NA,2,TRUE,Positive,[],0
3,4,5,10,con,6.4846677377,76,76.47,984.5778733,3,TRUE,Positive,[3],0
3,4,5,11,con,6.283121164,76,76.47,783.0800076,3,TRUE,Positive,[3],0
3,4,5,12,noc,7.8849127881,76,76.47,884.833496,1,FALSE,Negative,[1],0
3,4,5,13,con,6.4327465088,76,76.47,932.7106386,2,TRUE,Positive,[2],0
3,4,5,14,noc,4.9682465305,76,76.47,968.1415628,2,TRUE,Positive,[2],0
3,4,5,15,con,6.351153417,76,76.47,851.0741249,2,TRUE,Positive,[2],0
3,4,5,16,bas,5.0167351663,76,76.47,NA,3,FALSE,Negative,[],0
3,4,5,17,noc,7.8009348917,76,76.47,800.8574875,1,FALSE,Negative,[1],0
3,4,5,18,noc,4.8513658066,76,76.47,851.2793405,2,TRUE,Positive,[2],0
3,4,5,19,bas,5.0158433188,76,76.47,NA,3,FALSE,Negative,[],0
3,4,5,20,bas,4.9996058049,76,76.47,999.5412385,2,TRUE,Positive,[2],0
3,4,5,21,con,6.2665566646,76,76.47,766.5234374,1,TRUE,Positive,[1],0
3,4,5,22,bas,5.0003579473,76,76.47,NA,1,FALSE,Negative,[],0
3,4,5,23,noc,4.8151047694,76,76.47,815.0700319,1,TRUE,Positive,[1],0
3,4,5,24,noc,7.7331250342,76,76.47,733.0880312,1,FALSE,Negative,[1],0
3,4,5,25,noc,7.8666959922,76,76.47,866.6586116,3,FALSE,Negative,[3],0
3,4,5,26,bas,4.7678829195,76,76.47,767.8006068,2,TRUE,Positive,[2],0
3,4,5,27,con,6.3497348434,76,76.47,849.6951973,1,TRUE,Positive,[1],0
3,4,5,28,con,6.2674300105,76,76.47,767.3514736,2,TRUE,Positive,[2],0
3,4,5,29,con,6.5337654124,76,76.47,783.6785687,3,TRUE,Positive,[3],0
3,4,5,30,con,7.517409338,76,76.47,767.3315562,3,TRUE,Positive,[3],0
4,1,6,1,con,6.2667939619,74.01,75.01,766.7486522,3,TRUE,Positive,[3],60
4,1,6,2,bas,4.5344741067,74.01,75.01,534.3978354,2,TRUE,Positive,[2],60
4,1,6,3,con,5.233853401,74.01,75.01,733.776752,3,TRUE,Positive,[3],60
4,1,6,4,con,5.7162598167,74.01,75.01,716.2197931,2,TRUE,Positive,[2],60
4,1,6,5,noc,4.8510370457,74.01,75.01,850.9649277,1,TRUE,Positive,[3],60
4,1,6,6,noc,4.7502338171,74.01,75.01,750.1945487,3,TRUE,Positive,[3],60
4,1,6,7,con,6.1805536624,74.01,75.01,680.5302523,2,TRUE,Positive,[2],60
4,1,6,8,con,5.9327992322,74.01,75.01,432.770536,1,TRUE,Positive,[1],60
4,1,6,9,con,6.1346922732,74.01,75.01,634.6069399,2,TRUE,Positive,[2],60
4,1,6,10,noc,7.6163212491,74.01,75.01,616.2823582,3,FALSE,Negative,[3],60
4,1,6,11,con,6.1497698454,74.01,75.01,649.7298218,3,TRUE,Positive,[3],60
4,1,6,12,con,6.1638060487,74.01,75.01,663.7833938,1,TRUE,Positive,[1],60
4,1,6,13,noc,4.7668492774,74.01,75.01,766.8149176,1,TRUE,Positive,[1],60
4,1,6,14,noc,4.7176727256,74.01,75.01,717.5998524,2,TRUE,Positive,[2],60
4,1,6,15,noc,7.7173506487,74.01,75.01,717.280041,3,FALSE,Negative,[3],60
4,1,6,16,bas,4.6341638484,74.01,75.01,634.0879545,3,TRUE,Positive,[3],60
4,1,6,17,con,6.1330305384,74.01,75.01,632.9916476,1,TRUE,Positive,[1],60
4,1,6,18,con,6.183781604,74.01,75.01,683.7132619,2,TRUE,Positive,[2],60
4,1,6,19,bas,5.0163734308,74.01,75.01,NA,1,FALSE,Negative,[],60
4,1,6,20,noc,7.7343995722,74.01,75.01,734.3146164,2,FALSE,Negative,[2],60
4,1,6,21,noc,7.750913841,74.01,75.01,750.8541831,3,FALSE,Negative,[3],60
4,1,6,22,con,6.3837927805,74.01,75.01,633.7225504,1,TRUE,Positive,[1],60
4,1,6,23,bas,4.8346957092,74.01,75.01,834.5922519,1,TRUE,Positive,[1],60
4,1,6,24,bas,4.7164799465,74.01,75.01,716.44974,3,TRUE,Positive,[3],60
4,1,6,25,noc,4.8176010983,74.01,75.01,817.5259596,2,TRUE,Positive,[2],60
4,1,6,26,noc,7.8331876498,74.01,75.01,833.1544227,1,FALSE,Negative,[1],60
4,1,6,27,con,7.5342887144,74.01,75.01,784.2109327,3,TRUE,Positive,[3],60
4,1,6,28,noc,4.6844757871,74.01,75.01,684.3995156,2,TRUE,Positive,[2],60
4,1,6,29,bas,4.6826966244,74.01,75.01,682.6607543,2,TRUE,Positive,[2],60
4,1,6,30,noc,7.7680107172,74.01,75.01,767.9197202,1,FALSE,Negative,[1],60
4,2,6,1,bas,4.6850727429,73.94,74.04,684.9994921,2,TRUE,Positive,[2],0
4,2,6,2,con,6.1510192616,73.94,74.04,650.946766,1,TRUE,Positive,[1],0
4,2,6,3,con,5.100589895,73.94,74.04,600.5204201,3,TRUE,Positive,[3],0
4,2,6,4,con,5.7177557934,73.94,74.04,717.6697048,2,TRUE,Positive,[2],0
4,2,6,5,noc,4.7842051747,73.94,74.04,784.1338117,2,TRUE,Positive,[2],0
4,2,6,6,noc,4.5703069395,73.94,74.04,570.1981962,1,TRUE,Positive,[1],0
4,2,6,7,con,6.2803140116,73.94,74.04,780.2913567,3,TRUE,Positive,[3],0
4,2,6,8,con,5.9997368259,73.94,74.04,499.6979351,2,TRUE,Positive,[2],0
4,2,6,9,bas,4.9178908163,73.94,74.04,917.8130346,3,TRUE,Positive,[3],0
4,2,6,10,con,5.9669087844,73.94,74.04,466.8751797,2,TRUE,Positive,[2],0
4,2,6,11,noc,7.5842899039,73.94,74.04,584.2113669,3,FALSE,Negative,[3],0
4,2,6,12,noc,7.7503848496,73.94,74.04,750.3482242,1,FALSE,Negative,[1],0
4,2,6,13,bas,4.6185316094,73.94,74.04,618.4591139,3,TRUE,Positive,[3],0
4,2,6,14,noc,4.6844512442,73.94,74.04,684.3776159,1,TRUE,Positive,[1],0
4,2,6,15,noc,4.7494680824,73.94,74.04,749.4329674,2,TRUE,Positive,[2],0
4,2,6,16,bas,4.7005996366,73.94,74.04,700.5346927,2,TRUE,Positive,[2],0
4,2,6,17,bas,4.484898829,73.94,74.04,484.7889529,1,TRUE,Positive,[1],0
4,2,6,18,noc,7.5001013805,73.94,74.04,500.0300177,3,FALSE,Negative,[3],0
4,2,6,19,con,6.1505910844,73.94,74.04,650.472524,1,TRUE,Positive,[1],0
4,2,6,20,noc,7.7013170409,73.94,74.04,701.2135837,2,FALSE,Negative,[2],0
4,2,6,21,con,6.1513504002,73.94,74.04,651.2714857,3,TRUE,Positive,[3],0
4,2,6,22,bas,4.8674044351,73.94,74.04,867.3217448,1,FALSE,Negative,[3],0
4,2,6,23,noc,7.8333205584,73.94,74.04,833.2624109,3,FALSE,Negative,[3],0
4,2,6,24,con,6.2163555335,73.94,74.04,716.3139995,2,TRUE,Positive,[2],0
4,2,6,25,con,6.3338606884,73.94,74.04,833.8082046,1,TRUE,Positive,[1],0
4,2,6,26,noc,7.684150312,73.94,74.04,684.0649786,3,FALSE,Negative,[3],0
4,2,6,27,con,6.4347477399,73.94,74.04,684.6658048,3,TRUE,Positive,[3],0
4,2,6,28,con,7.4338777929,73.94,74.04,683.8018991,1,TRUE,Positive,[1],0
4,2,6,29,noc,4.6678301201,73.94,74.04,667.7553591,1,TRUE,Positive,[1],0
4,2,6,30,noc,4.5348294107,73.94,74.04,534.7285966,2,TRUE,Positive,[2],0
4,3,6,1,noc,7.6668325507,74.7,74.14,666.7864858,3,FALSE,Negative,[3],0
4,3,6,2,con,6.2164756042,74.7,74.14,716.4287842,3,TRUE,Positive,[3],0
4,3,6,3,con,5.1516384947,74.7,74.14,651.5316393,1,TRUE,Positive,[1],0
4,3,6,4,noc,4.6515556156,74.7,74.14,651.4521583,2,TRUE,Positive,[2],0
4,3,6,5,bas,4.8329293844,74.7,74.14,832.892759,3,TRUE,Positive,[3],0
4,3,6,6,bas,4.5173077555,74.7,74.14,517.2299738,1,TRUE,Positive,[1],0
4,3,6,7,con,5.6005198538,74.7,74.14,600.4454703,1,TRUE,Positive,[1],0
4,3,6,8,con,5.9668596988,74.7,74.14,466.8007961,3,TRUE,Positive,[3],0
4,3,6,9,con,5.9848208585,74.7,74.14,484.7241977,2,TRUE,Positive,[2],0
4,3,6,10,noc,7.6996345391,74.7,74.14,699.5982913,2,FALSE,Negative,[2],0
4,3,6,11,noc,7.5842000395,74.7,74.14,584.1347179,1,FALSE,Negative,[1],0
4,3,6,12,con,6.1306770749,74.7,74.14,630.6378064,1,TRUE,Positive,[1],0
4,3,6,13,bas,4.6343284738,74.7,74.14,634.2529575,3,TRUE,Positive,[3],0
4,3,6,14,noc,4.6174071727,74.7,74.14,617.3395857,2,TRUE,Positive,[1],0
4,3,6,15,noc,4.7183735161,74.7,74.14,718.2825191,3,TRUE,Positive,[3],0
4,3,6,16,bas,4.6361129225,74.7,74.14,636.0302322,2,TRUE,Positive,[2],0
4,3,6,17,con,9.0343496938,74.7,74.14,534.2756879,3,FALSE,Negative,[1],0
4,3,6,18,bas,4.8002973074,74.7,74.14,800.2221688,2,TRUE,Positive,[2],0
4,3,6,19,noc,7.7835621538,74.7,74.14,783.5043839,1,FALSE,Negative,[1],0
4,3,6,20,noc,4.7345698614,74.7,74.14,734.4924572,1,TRUE,Positive,[1],0
4,3,6,21,noc,4.6177707833,74.7,74.14,617.7039514,3,TRUE,Positive,[3],0
4,3,6,22,con,5.4665329023,74.7,74.14,466.4958994,1,TRUE,Positive,[1],0
4,3,6,23,con,5.8641315614,74.7,74.14,864.1092841,3,TRUE,Positive,[3],0
4,3,6,24,con,5.5491963751,74.7,74.14,549.1537084,2,TRUE,Positive,[2],0
4,3,6,25,noc,4.7507696049,74.7,74.14,750.698242,2,TRUE,Positive,[2],0
4,3,6,26,con,6.3008967175,74.7,74.14,550.817803,2,TRUE,Positive,[2],0
4,3,6,27,noc,7.6675616599,74.7,74.14,667.4891643,1,FALSE,Negative,[1],0
4,3,6,28,con,7.4345461115,74.7,74.14,684.4630437,2,TRUE,Positive,[2],0
4,3,6,29,noc,7.650487816,74.7,74.14,650.4262702,3,FALSE,Negative,[3],0
4,3,6,30,bas,4.9844474307,74.7,74.14,984.3564336,1,TRUE,Positive,[1],0
4,4,6,1,bas,4.7022307875,73.79,74.35,702.1322388,1,TRUE,Positive,[1],0
4,4,6,2,noc,7.7667054191,73.79,74.35,766.6706817,3,FALSE,Negative,[3],0
4,4,6,3,con,6.1845469611,73.79,74.35,684.4506778,2,TRUE,Positive,[2],0
4,4,6,4,noc,4.7162737872,73.79,74.35,716.2382945,3,TRUE,Positive,[3],0
4,4,6,5,con,5.0996810572,73.79,74.35,599.6493404,1,TRUE,Positive,[1],0
4,4,6,6,con,5.7180412447,73.79,74.35,717.940053,1,TRUE,Positive,[1],0
4,4,6,7,noc,7.6700117843,73.79,74.35,669.9166337,2,FALSE,Negative,[2],0
4,4,6,8,noc,4.5844873788,73.79,74.35,584.3827889,3,TRUE,Positive,[3],0
4,4,6,9,noc,7.7332634305,73.79,74.35,733.2256724,2,FALSE,Negative,[2],0
4,4,6,10,con,6.2840188383,73.79,74.35,783.9372808,3,TRUE,Positive,[3],0
4,4,6,11,con,6.1508221641,73.79,74.35,650.7489134,3,TRUE,Positive,[3],0
4,4,6,12,noc,7.7016002269,73.79,74.35,701.5148936,1,FALSE,Negative,[1],0
4,4,6,13,con,5.9676730086,73.79,74.35,467.5940941,2,TRUE,Positive,[2],0
4,4,6,14,noc,4.7009398374,73.79,74.35,700.8673417,2,TRUE,Positive,[2],0
4,4,6,15,con,6.2467387369,73.79,74.35,746.678324,2,TRUE,Positive,[2],0
4,4,6,16,bas,4.8175965673,73.79,74.35,817.5131219,3,TRUE,Positive,[3],0
4,4,6,17,noc,4.6665516302,73.79,74.35,666.5146273,1,TRUE,Positive,[1],0
4,4,6,18,noc,4.8639507,73.79,74.35,863.9295554,2,TRUE,Positive,[2],0
4,4,6,19,bas,4.7835481833,73.79,74.35,783.4639826,3,TRUE,Positive,[3],0
4,4,6,20,bas,4.6828450139,73.79,74.35,682.8083885,2,TRUE,Positive,[2],0
4,4,6,21,con,6.1510845831,73.79,74.35,651.0030256,1,TRUE,Positive,[1],0
4,4,6,22,bas,4.685178088,73.79,74.35,685.0674567,1,TRUE,Positive,[1],0
4,4,6,23,noc,4.6504508131,73.79,74.35,650.4217393,1,TRUE,Positive,[1],0
4,4,6,24,noc,7.6667789341,73.79,74.35,666.6728338,1,FALSE,Negative,[1],0
4,4,6,25,noc,7.6330567803,73.79,74.35,633.0209101,3,FALSE,Negative,[3],0
4,4,6,26,bas,4.5342011156,73.79,74.35,534.1622247,2,TRUE,Positive,[2],0
4,4,6,27,con,6.1663441495,73.79,74.35,666.3082793,1,TRUE,Positive,[1],0
4,4,6,28,con,6.1337468099,73.79,74.35,633.7082967,2,TRUE,Positive,[2],0
4,4,6,29,con,6.2999033015,73.79,74.35,549.8651657,3,TRUE,Positive,[3],0
4,4,6,30,con,7.3839423025,73.79,74.35,633.8437538,3,TRUE,Positive,[3],0
5,1,1,1,con,6.1664241338,77.4,75.74,666.3939273,3,TRUE,Positive,[3],70
5,1,1,2,bas,4.9833165813,77.4,75.74,983.2776905,2,TRUE,Positive,[2],70
5,1,1,3,con,5.2842324419,77.4,75.74,784.1437104,3,TRUE,Positive,[3],70
5,1,1,4,con,9.0165157727,77.4,75.74,NA,2,FALSE,Negative,[],70
5,1,1,5,noc,5.0162129527,77.4,75.74,NA,1,TRUE,Positive,[],70
5,1,1,6,noc,4.949737921,77.4,75.74,949.7024284,3,TRUE,Positive,[3],70
5,1,1,7,con,5.8833142403,77.4,75.74,883.2757271,2,TRUE,Positive,[2],70
5,1,1,8,con,5.9667271803,77.4,75.74,966.6947084,1,TRUE,Positive,[1],70
5,1,1,9,con,5.9839097611,77.4,75.74,983.8319795,2,TRUE,Positive,[2],70
5,1,1,10,noc,4.6696819031,77.4,75.74,669.616204,3,TRUE,Positive,[3],70
5,1,1,11,con,6.1832608504,77.4,75.74,683.2302663,3,TRUE,Positive,[3],70
5,1,1,12,con,6.3170427248,77.4,75.74,817.003834,1,TRUE,Positive,[1],70
5,1,1,13,noc,4.7334783748,77.4,75.74,733.4413719,1,TRUE,Positive,[1],70
5,1,1,14,noc,7.7333439559,77.4,75.74,733.3095961,2,FALSE,Negative,[2],70
5,1,1,15,noc,4.7164305904,77.4,75.74,716.393965,3,TRUE,Positive,[3],70
5,1,1,16,bas,5.0168170824,77.4,75.74,NA,3,FALSE,Negative,[],70
5,1,1,17,con,6.2800771625,77.4,75.74,780.05413,1,TRUE,Positive,[1],70
5,1,1,18,con,6.3501679103,77.4,75.74,850.1286419,2,TRUE,Positive,[2],70
5,1,1,19,bas,5.0166694482,77.4,75.74,NA,1,FALSE,Negative,[],70
5,1,1,20,noc,7.8337182143,77.4,75.74,833.6815889,2,FALSE,Negative,[2],70
5,1,1,21,noc,7.6337395854,77.4,75.74,633.7063582,3,FALSE,Negative,[3],70
5,1,1,22,con,6.4834298556,77.4,75.74,733.39172,1,TRUE,Positive,[1],70
5,1,1,23,bas,4.9336254049,77.4,75.74,933.5853813,1,TRUE,Positive,[1],70
5,1,1,24,bas,4.9832625872,77.4,75.74,983.2270946,3,TRUE,Positive,[3],70
5,1,1,25,noc,7.8172243413,77.4,75.74,817.1896038,2,FALSE,Negative,[2],70
5,1,1,26,noc,8.0144409648,77.4,75.74,1014.4198203,1,FALSE,Negative,[1],70
5,1,1,27,con,7.4846188584,77.4,75.74,734.5384336,3,TRUE,Positive,[3],70
5,1,1,28,noc,7.8504450548,77.4,75.74,850.3744471,2,FALSE,Negative,[2],70
5,1,1,29,bas,4.7671023449,77.4,75.74,767.067985,2,TRUE,Positive,[2],70
5,1,1,30,noc,4.7675395837,77.4,75.74,767.4738846,1,TRUE,Positive,[1],70
5,2,1,1,bas,4.7183622951,78.32,75.97,718.2897995,2,TRUE,Positive,[2],0
5,2,1,2,con,6.1830882958,78.32,75.97,683.052048,1,TRUE,Positive,[1],0
5,2,1,3,con,5.199052045,78.32,75.97,699.0127766,3,TRUE,Positive,[3],0
5,2,1,4,con,5.6330353967,78.32,75.97,632.9927301,2,TRUE,Positive,[2],0
5,2,1,5,noc,4.7671129171,78.32,75.97,767.0759142,2,TRUE,Positive,[2],0
5,2,1,6,noc,7.7839677576,78.32,75.97,783.8994154,1,FALSE,Negative,[1],0
5,2,1,7,con,6.280256891,78.32,75.97,780.2342362,3,TRUE,Positive,[3],0
5,2,1,8,con,6.299939436,78.32,75.97,799.9009227,2,TRUE,Positive,[2],0
5,2,1,9,bas,4.8012013119,78.32,75.97,801.1167337,3,TRUE,Positive,[3],0
5,2,1,10,con,6.3299790291,78.32,75.97,829.9563743,2,TRUE,Positive,[2],0
5,2,1,11,noc,4.6333903229,78.32,75.97,633.3529424,3,TRUE,Positive,[3],0
5,2,1,12,noc,4.8800126716,78.32,75.97,879.9926598,1,TRUE,Positive,[1],0
5,2,1,13,bas,4.8165605538,78.32,75.97,816.5224181,3,TRUE,Positive,[3],0
5,2,1,14,noc,4.9634044671,78.32,75.97,963.3837001,1,TRUE,Positive,[1],0
5,2,1,15,noc,7.8500259398,78.32,75.97,849.9930903,2,FALSE,Negative,[2],0
5,2,1,16,bas,4.8995547564,78.32,75.97,899.4849039,2,TRUE,Positive,[2],0
5,2,1,17,bas,4.7331770651,78.32,75.97,733.1298675,1,TRUE,Positive,[1],0
5,2,1,18,noc,7.783394212,78.32,75.97,783.3560763,3,FALSE,Negative,[3],0
5,2,1,19,con,9.5160286931,78.32,75.97,NA,1,FALSE,Negative,[],0
5,2,1,20,noc,7.7998431528,78.32,75.97,799.8050171,2,FALSE,Negative,[2],0
5,2,1,21,con,5.7999398136,78.32,75.97,799.8979021,3,TRUE,Positive,[3],0
5,2,1,22,bas,4.8335713353,78.32,75.97,833.5324444,1,TRUE,Positive,[1],0
5,2,1,23,noc,4.833113707,78.32,75.97,833.0763265,3,TRUE,Positive,[3],0
5,2,1,24,con,9.0162688347,78.32,75.97,NA,2,FALSE,Negative,[],0
5,2,1,25,con,5.1835987854,78.32,75.97,683.5576291,1,TRUE,Positive,[1],0
5,2,1,26,noc,4.9966655818,78.32,75.97,996.6451924,3,TRUE,Positive,[3],0
5,2,1,27,con,5.9498674313,78.32,75.97,699.8315611,3,TRUE,Positive,[3],0
5,2,1,28,con,6.9331262427,78.32,75.97,683.0873519,1,TRUE,Positive,[1],0
5,2,1,29,noc,7.6664811485,78.32,75.97,666.4399922,1,FALSE,Negative,[1],0
5,2,1,30,noc,8.0163330235,78.32,75.97,NA,2,FALSE,Negative,[],0
5,3,1,1,noc,4.9341985729,75.11,75.57,934.1638354,3,TRUE,Positive,[3],0
5,3,1,2,con,6.2297074729,75.11,75.57,729.684818,3,TRUE,Positive,[3],0
5,3,1,3,con,5.1499457416,75.11,75.57,649.905718,1,TRUE,Positive,[1],0
5,3,1,4,noc,7.6660374908,75.11,75.57,665.9993551,2,FALSE,Negative,[2],0
5,3,1,5,bas,4.7167303898,75.11,75.57,716.6903662,3,TRUE,Positive,[3],0
5,3,1,6,bas,4.9005058831,75.11,75.57,900.4734111,1,TRUE,Positive,[1],0
5,3,1,7,con,5.8170491437,75.11,75.57,816.9853325,1,TRUE,Positive,[1],0
5,3,1,8,con,6.2497898761,75.11,75.57,749.7532508,3,TRUE,Positive,[3],0
5,3,1,9,con,6.1467321493,75.11,75.57,646.709872,2,TRUE,Positive,[2],0
5,3,1,10,noc,7.7838605246,75.11,75.57,783.8057753,2,FALSE,Negative,[3],0
5,3,1,11,noc,4.766394758,75.11,75.57,766.3581326,1,TRUE,Positive,[1],0
5,3,1,12,con,6.300321548,75.11,75.57,800.277371,1,TRUE,Positive,[1],0
5,3,1,13,bas,5.0162899792,75.11,75.57,1016.254109,3,TRUE,Positive,[3],0
5,3,1,14,noc,4.9163337031,75.11,75.57,916.3008536,2,TRUE,Positive,[2],0
5,3,1,15,noc,7.749605239,75.11,75.57,749.5712567,3,FALSE,Negative,[3],0
5,3,1,16,bas,4.8168014505,75.11,75.57,816.7512322,2,TRUE,Positive,[2],0
5,3,1,17,con,6.2496075045,75.11,75.57,749.5720119,3,TRUE,Positive,[3],0
5,3,1,18,bas,4.7997408284,75.11,75.57,799.7053357,2,TRUE,Positive,[2],0
5,3,1,19,noc,4.6674745643,75.11,75.57,667.4050893,1,TRUE,Positive,[1],0
5,3,1,20,noc,7.8340285859,75.11,75.57,833.9625092,1,FALSE,Negative,[1],0
5,3,1,21,noc,4.8464362768,75.11,75.57,846.4147547,3,TRUE,Positive,[3],0
5,3,1,22,con,6.2466846496,75.11,75.57,746.6619947,1,TRUE,Positive,[1],0
5,3,1,23,con,6.2669229939,75.11,75.57,766.8814599,3,TRUE,Positive,[3],0
5,3,1,24,con,6.2998642974,75.11,75.57,799.8216307,2,TRUE,Positive,[2],0
5,3,1,25,noc,7.7341085576,75.11,75.57,734.040593,2,FALSE,Negative,[2],0
5,3,1,26,con,6.5668431732,75.11,75.57,816.802772,2,TRUE,Positive,[2],0
5,3,1,27,noc,7.8500274501,75.11,75.57,849.9908248,1,FALSE,Negative,[1],0
5,3,1,28,con,7.5840525623,75.11,75.57,833.9725151,2,TRUE,Positive,[2],0
5,3,1,29,noc,4.8167278222,75.11,75.57,816.6904417,3,TRUE,Positive,[3],0
5,3,1,30,bas,4.7833594745,75.11,75.57,783.2835807,1,TRUE,Positive,[1],0
5,4,1,1,bas,4.9339943015,74.62,75.69,933.9557883,1,TRUE,Positive,[1],0
5,4,1,2,noc,7.8840320219,74.62,75.69,883.9531075,3,FALSE,Negative,[3],0
5,4,1,3,con,6.1832423489,74.62,75.69,683.2015701,2,TRUE,Positive,[2],0
5,4,1,4,noc,7.9509295668,74.62,75.69,950.8616022,3,FALSE,Negative,[3],0
5,4,1,5,con,5.2666786989,74.62,75.69,766.6454718,1,TRUE,Positive,[1],0
5,4,1,6,con,5.6496417889,74.62,75.69,649.6013877,1,TRUE,Positive,[1],0
5,4,1,7,noc,4.6834379359,74.62,75.69,683.3994226,2,TRUE,Positive,[2],0
5,4,1,8,noc,7.8166232323,74.62,75.69,816.5628193,3,FALSE,Negative,[3],0
5,4,1,9,noc,7.6498015056,74.62,75.69,649.770544,2,FALSE,Negative,[2],0
5,4,1,10,con,6.3134160588,74.62,75.69,813.3926488,3,TRUE,Positive,[3],0
5,4,1,11,con,6.2329648646,74.62,75.69,732.9282392,3,TRUE,Positive,[3],0
5,4,1,12,noc,8.0001653805,74.62,75.69,1000.128,1,FALSE,Negative,[1],0
